City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
272,Mount Gambier,AU,2021-01-31 23:43:50,-37.8333,140.7667,59.0,88,100,8.05
273,Botou,CN,2021-01-31 23:43:50,38.0667,116.5667,30.61,79,1,8.5
274,Boddam,GB,2021-01-31 23:43:50,57.4667,-1.7833,32.0,86,75,2.3
275,Ankpa,NG,2021-01-31 23:43:50,7.3706,7.6253,77.85,27,49,4.97
276,Kishtwar,IN,2021-01-31 23:43:50,33.3167,75.7667,37.98,69,79,4.61
277,Ibarra,EC,2021-01-31 23:39:00,0.35,-78.1167,69.8,40,20,11.5
278,Petropavlovsk-Kamchatskiy,RU,2021-01-31 23:39:17,53.0452,158.6483,17.6,53,66,20.38
279,Umm Lajj,SA,2021-01-31 23:43:50,25.0213,37.2685,69.82,41,0,8.88
280,Kemijarvi,FI,2021-01-31 23:43:51,66.7131,27.4306,8.33,95,85,5.44
281,Lagoa,PT,2021-01-31 23:43:51,39.05,-27.9833,61.5,87,99,20.4
282,Palekh,RU,2021-01-31 23:43:51,56.8028,41.8572,19.13,96,100,12.68
283,Kangaatsiaq,GL,2021-01-31 23:43:51,68.3065,-53.4641,2.89,94,67,9.01
284,Denpasar,ID,2021-01-31 23:40:37,-8.65,115.2167,78.8,94,40,3.44
285,Walvis Bay,NA,2021-01-31 23:43:51,-22.9575,14.5053,68.0,77,10,8.05
286,Cabo San Lucas,MX,2021-01-31 23:38:58,22.8909,-109.9124,75.99,64,90,11.5
287,Loa Janan,ID,2021-01-31 23:43:51,-0.583,117.095,75.63,92,100,2.62
288,Bongaree,AU,2021-01-31 23:43:52,-27.0797,153.1586,82.0,74,14,3.0
289,Havre-Saint-Pierre,CA,2021-01-31 23:43:52,50.2334,-63.5986,17.6,62,20,6.91
290,Marsa Matruh,EG,2021-01-31 23:43:52,31.3525,27.2453,57.2,62,0,6.91
291,Shirokiy,RU,2021-01-31 23:43:52,49.758,129.523,-19.91,84,100,11.88
292,Angoche,MZ,2021-01-31 23:43:52,-16.2325,39.9086,79.59,78,100,12.5
293,Long Xuyen,VN,2021-01-31 23:43:52,10.3833,105.4167,73.4,100,20,3.44
294,Kruisfontein,ZA,2021-01-31 23:43:52,-34.0033,24.7314,68.0,83,76,7.0
295,Hofn,IS,2021-01-31 23:43:53,64.2539,-15.2082,26.83,82,45,8.23
296,Cockburn Town,TC,2021-01-31 23:43:53,21.4612,-71.1419,75.2,60,40,11.5
297,Uglegorsk,RU,2021-01-31 23:43:54,49.0833,142.0333,-1.93,88,61,4.74
298,Jagatsinghapur,IN,2021-01-31 23:42:21,20.2667,86.1667,62.6,94,60,5.79
299,Naron,ES,2021-01-31 23:43:54,43.5167,-8.1528,57.99,72,40,13.8
300,Itaituba,BR,2021-01-31 23:43:54,-4.2761,-55.9836,77.0,94,20,1.41
301,Turayf,SA,2021-01-31 23:43:54,31.6725,38.6637,42.8,93,0,4.61
302,Ketchikan,US,2021-01-31 23:43:54,55.3422,-131.6461,37.4,81,90,5.75
303,Muravlenko,RU,2021-01-31 23:43:54,63.7898,74.523,-5.48,92,84,6.85
304,Nyurba,RU,2021-01-31 23:43:54,63.2842,118.3319,-44.86,78,78,4.29
305,Tipp City,US,2021-01-31 23:43:54,39.9584,-84.1722,33.8,80,90,12.66
306,Doliana,GR,2021-01-31 23:43:55,39.9032,20.5794,46.0,96,99,1.99
307,Cap-Aux-Meules,CA,2021-01-31 23:43:55,47.3821,-61.8597,30.2,69,99,14.97
308,Alexander City,US,2021-01-31 23:43:55,32.944,-85.9539,64.4,59,40,5.75
309,Pacific Grove,US,2021-01-31 23:43:55,36.6177,-121.9166,57.99,67,1,3.44
310,Issoire,FR,2021-01-31 23:43:55,45.55,3.25,51.8,66,90,10.36
311,Uva,RU,2021-01-31 23:43:55,56.9908,52.1852,27.0,92,100,4.0
312,Lewisville,US,2021-01-31 23:43:55,33.0462,-96.9942,55.4,38,1,14.97
313,Daru,PG,2021-01-31 23:43:56,-9.0763,143.2092,81.91,79,98,13.22
314,Dunkirk,FR,2021-01-31 23:43:56,51.05,2.3667,37.99,97,100,1.01
315,Broome,US,2021-01-31 23:43:56,42.2506,-75.833,25.0,79,90,8.05
316,Willowmore,ZA,2021-01-31 23:43:56,-33.2926,23.4895,63.97,67,53,14.81
317,Lodja,CD,2021-01-31 23:43:56,-3.4833,23.4333,70.02,88,92,1.99
318,Le Vauclin,MQ,2021-01-31 23:43:56,14.5452,-60.8388,78.8,78,75,17.27
319,Kyaikkami,MM,2021-01-31 23:43:56,16.08,97.5675,76.3,77,33,4.16
320,Lorengau,PG,2021-01-31 23:43:56,-2.0226,147.2712,83.55,81,98,11.12
321,Touros,BR,2021-01-31 23:43:56,-5.1989,-35.4608,78.8,78,20,8.05
322,Itarema,BR,2021-01-31 23:43:57,-2.9248,-39.9167,80.19,81,21,14.76
323,Boulder City,US,2021-01-31 23:43:57,35.9786,-114.8325,59.0,25,1,8.05
324,Porto Santo,PT,2021-01-31 23:43:57,33.072,-16.3415,60.8,88,20,6.91
325,Nisia Floresta,BR,2021-01-31 23:43:57,-6.0911,-35.2086,80.6,78,20,12.66
326,Vanimo,PG,2021-01-31 23:43:57,-2.6741,141.3028,76.8,89,100,8.03
327,Ahipara,NZ,2021-01-31 23:43:57,-35.1667,173.1667,71.98,51,0,6.62
328,Grindavik,IS,2021-01-31 23:43:57,63.8424,-22.4338,30.2,74,75,14.97
329,Salinopolis,BR,2021-01-31 23:43:57,-0.6136,-47.3561,79.99,83,25,12.95
330,Messina,IT,2021-01-31 23:43:58,38.1933,15.5497,55.0,81,40,4.61
331,Zlatoust,RU,2021-01-31 23:43:58,55.1711,59.6508,17.31,93,0,6.44
332,Anadyr,RU,2021-01-31 23:43:58,64.75,177.4833,8.6,78,90,53.69
333,Jhanjharpur,IN,2021-01-31 23:43:58,26.2667,86.2833,47.88,53,0,5.32
334,Danshui,CN,2021-01-31 23:43:58,22.7984,114.4672,63.0,81,9,2.73
335,Faanui,PF,2021-01-31 23:43:58,-16.4833,-151.75,81.81,72,75,9.57
336,Narsaq,GL,2021-01-31 23:43:58,60.9167,-46.05,39.2,33,75,16.11
337,San Cristobal,VE,2021-01-31 23:43:58,7.7669,-72.225,68.56,72,99,2.28
338,Freeport,US,2021-01-31 23:43:58,40.6576,-73.5832,25.0,54,90,6.91
339,San Felipe,VE,2021-01-31 23:43:58,10.3399,-68.7425,71.74,89,96,4.94
340,Beloha,MG,2021-01-31 23:43:59,-25.1667,45.05,75.74,83,51,1.97
341,Aljezur,PT,2021-01-31 23:43:59,37.3191,-8.8033,59.0,100,99,1.99
342,Faya,SA,2021-01-31 23:43:59,18.3851,42.4509,55.4,43,0,3.06
343,Sao Miguel Do Araguaia,BR,2021-01-31 23:39:02,-13.275,-50.1628,77.02,78,82,4.05
344,Omaruru,NA,2021-01-31 23:43:59,-21.4333,15.9333,68.13,46,23,5.53
345,Itoman,JP,2021-01-31 23:43:06,26.1247,127.6694,64.4,68,20,4.61
346,Henties Bay,NA,2021-01-31 23:43:59,-22.116,14.2845,68.0,84,79,5.06
347,Manokwari,ID,2021-01-31 23:43:59,-0.8667,134.0833,78.39,68,100,3.18
348,Acarau,BR,2021-01-31 23:39:09,-2.8856,-40.12,80.17,82,25,15.48
349,Leh,IN,2021-01-31 23:44:00,34.1667,77.5833,6.69,68,96,1.88
350,Pindorama,BR,2021-01-31 23:44:00,-21.1858,-48.9072,73.4,68,40,9.22
351,Padang,ID,2021-01-31 23:43:18,-0.9492,100.3543,77.5,72,72,4.16
352,Portland,US,2021-01-31 23:43:42,45.5234,-122.6762,54.0,76,90,12.66
353,Svetlaya,RU,2021-01-31 23:44:00,46.5389,138.3297,7.54,94,100,6.04
354,San Patricio,US,2021-01-31 23:44:00,28.017,-97.5169,78.8,18,1,11.5
355,Dicabisagan,PH,2021-01-31 23:44:00,17.0818,122.4157,72.45,82,90,7.7
356,Namibe,AO,2021-01-31 23:44:01,-15.1961,12.1522,72.14,75,97,6.22
357,Comodoro Rivadavia,AR,2021-01-31 23:44:01,-45.8667,-67.5,71.6,43,0,16.11
358,Chipinge,ZW,2021-01-31 23:44:01,-20.1883,32.6236,65.1,99,58,3.33
359,Isangel,VU,2021-01-31 23:44:01,-19.55,169.2667,82.4,78,75,9.22
360,Marsaxlokk,MT,2021-01-31 23:44:01,35.8419,14.5431,57.2,77,40,20.71
361,Saint Anthony,US,2021-01-31 23:44:01,45.0205,-93.218,33.8,69,90,10.36
362,Gornopravdinsk,RU,2021-01-31 23:44:02,60.05,69.9,4.75,95,93,4.94
363,Cedral,MX,2021-01-31 23:44:02,23.8,-100.7333,68.81,37,4,16.67
364,Xiazhen,CN,2021-01-31 23:44:02,34.8022,117.1117,39.97,62,39,5.59
365,Manga,BF,2021-01-31 23:44:02,11.6636,-1.0731,73.63,18,66,8.79
366,Cayenne,GF,2021-01-31 23:42:28,4.9333,-52.3333,78.8,83,75,8.05
367,Balsta,SE,2021-01-31 23:44:02,59.5671,17.5278,17.01,85,75,5.75
368,Nemuro,JP,2021-01-31 23:44:03,43.3236,145.575,6.8,85,20,2.3
369,Cristinapolis,BR,2021-01-31 23:44:04,-11.4756,-37.7553,72.99,92,75,3.85
370,Palu,ID,2021-01-31 23:44:04,-0.8917,119.8707,79.2,74,90,1.45
371,Esmeraldas,BR,2021-01-31 23:41:37,-19.7625,-44.3139,78.8,53,0,9.22
372,Goundi,TD,2021-01-31 23:44:04,9.3627,17.366,74.88,21,0,2.51
373,Poum,NC,2021-01-31 23:44:04,-20.2333,164.0167,80.42,73,100,16.8
374,Aasiaat,GL,2021-01-31 23:44:04,68.7098,-52.8699,-3.15,92,71,8.32
375,Cherskiy,RU,2021-01-31 23:44:04,68.75,161.3,-15.02,83,97,5.84
376,Anage,BR,2021-01-31 23:44:05,-14.6122,-41.1356,73.24,75,27,6.96
377,Antofagasta,CL,2021-01-31 23:41:39,-23.65,-70.4,68.0,73,40,14.97
378,Rocha,UY,2021-01-31 23:44:05,-34.4833,-54.3333,67.5,74,82,8.84
379,Abu Samrah,SY,2021-01-31 23:44:05,35.3029,37.1841,44.65,94,2,6.78
380,Biasca,CH,2021-01-31 23:44:05,46.3597,8.9697,43.0,93,90,1.23
381,Ballarat,AU,2021-01-31 23:43:33,-37.5662,143.8496,71.49,40,93,3.87
382,Pemangkat,ID,2021-01-31 23:44:05,1.1667,108.9667,76.5,90,90,9.22
383,Deputatskiy,RU,2021-01-31 23:44:05,69.3,139.9,-27.22,88,98,2.15
384,Usinsk,RU,2021-01-31 23:44:06,65.9939,57.5281,20.25,98,100,13.76
385,Vitim,RU,2021-01-31 23:44:06,59.4511,112.5578,-30.26,80,100,9.44
386,Ayan,RU,2021-01-31 23:44:06,56.45,138.1667,-21.33,73,100,13.13
387,Izhma,RU,2021-01-31 23:44:06,65.0083,53.9113,24.04,97,100,11.52
388,Ferrol,ES,2021-01-31 23:44:06,43.4832,-8.2369,57.99,78,96,5.99
389,Alofi,NU,2021-01-31 23:44:06,-19.0595,-169.9187,84.2,74,75,11.5
390,Alyangula,AU,2021-01-31 23:44:06,-13.8483,136.4192,86.0,74,75,6.91
391,Matiari,PK,2021-01-31 23:44:06,25.5961,68.4467,46.4,81,0,2.55
392,Ambulu,ID,2021-01-31 23:44:07,-8.345,113.6058,77.67,84,100,3.31
393,Ust-Kuyga,RU,2021-01-31 23:44:07,70.0167,135.6,-36.35,80,71,6.06
394,Desaguadero,PE,2021-01-31 23:44:07,-16.5656,-69.0417,50.45,69,17,7.78
395,Ca Mau,VN,2021-01-31 23:44:07,9.1769,105.15,75.27,81,25,6.38
396,Kayseri,TR,2021-01-31 23:44:07,38.737,35.4968,28.4,93,40,4.61
397,Ormara,PK,2021-01-31 23:44:07,25.2088,64.6357,68.54,76,0,7.72
398,Grootfontein,NA,2021-01-31 23:44:08,-19.5667,18.1167,66.2,94,100,1.14
399,Nyazepetrovsk,RU,2021-01-31 23:44:08,56.0531,59.6028,18.64,92,17,4.76
400,Pringsewu,ID,2021-01-31 23:44:08,-5.3582,104.9744,73.8,90,92,0.98
401,Constitucion,CL,2021-01-31 23:39:25,-35.3333,-72.4167,58.95,85,9,10.02
402,Pleasantville,US,2021-01-31 23:44:09,39.3898,-74.524,34.0,93,90,14.97
403,Chicama,PE,2021-01-31 23:44:09,-7.8447,-79.1469,74.12,68,0,8.21
404,Talnakh,RU,2021-01-31 23:44:09,69.4865,88.3972,-18.17,77,95,9.95
405,Dingle,PH,2021-01-31 23:44:09,10.9995,122.6711,76.39,85,91,10.92
406,Bay Roberts,CA,2021-01-31 23:41:03,47.5999,-53.2648,30.99,93,90,17.27
407,Coromandel,BR,2021-01-31 23:43:09,-18.4733,-47.2003,69.53,81,78,2.55
408,Mecca,SA,2021-01-31 23:44:09,21.4267,39.8261,70.41,51,0,1.3
409,Maralal,KE,2021-01-31 23:44:09,1.0968,36.698,57.24,59,100,6.76
410,Progreso,MX,2021-01-31 23:44:09,21.2833,-89.6667,80.6,57,40,11.5
411,Minokamo,JP,2021-01-31 23:44:10,35.482,137.0217,35.01,61,0,2.86
412,Santo Domingo,DO,2021-01-31 23:43:36,18.5001,-69.9886,77.0,93,78,7.0
413,Necochea,AR,2021-01-31 23:41:08,-38.5473,-58.7368,59.0,67,59,10.18
414,Maceio,BR,2021-01-31 23:44:10,-9.6658,-35.7353,75.2,94,0,4.61
415,Saint George,US,2021-01-31 23:44:10,37.1041,-113.5841,57.0,40,1,3.58
416,Dhidhdhoo,MV,2021-01-31 23:44:10,6.8833,73.1,81.99,68,37,6.38
417,Allapalli,IN,2021-01-31 23:44:10,19.4167,80.0667,59.81,35,0,1.19
418,Taoudenni,ML,2021-01-31 23:44:10,22.6783,-3.9836,69.24,22,0,8.59
419,Zunyi,CN,2021-01-31 23:44:10,27.6867,106.9072,44.02,86,95,1.86
420,Road Town,VG,2021-01-31 23:44:11,18.4167,-64.6167,77.0,83,40,9.22
421,Florissant,US,2021-01-31 23:41:45,38.7892,-90.3226,35.01,86,90,16.11
422,Kattivakkam,IN,2021-01-31 23:44:11,13.2167,80.3167,73.4,88,40,6.49
423,Tshane,BW,2021-01-31 23:44:11,-24.0196,21.8684,74.5,63,91,9.66
424,Shaoxing,CN,2021-01-31 23:44:11,30.011,120.5715,51.8,66,75,4.47
425,Ust-Kulom,RU,2021-01-31 23:44:11,61.6864,53.6902,29.32,97,100,14.05
426,Santiago Del Estero,AR,2021-01-31 23:41:18,-27.7951,-64.2615,69.46,77,100,8.68
427,Kailua,US,2021-01-31 23:44:12,21.4022,-157.7394,80.6,61,20,12.66
428,Griffith,US,2021-01-31 23:44:12,41.5284,-87.4237,32.0,100,90,17.27
429,Ambatolampy,MG,2021-01-31 23:44:12,-19.3833,47.4167,66.2,94,75,4.61
430,Kirishi,RU,2021-01-31 23:44:12,59.4471,32.0205,23.0,78,95,6.06
431,Souillac,MU,2021-01-31 23:44:12,-20.5167,57.5167,80.6,78,75,13.8
432,Carutapera,BR,2021-01-31 23:44:12,-1.195,-46.02,78.89,84,6,8.12
433,Tual,ID,2021-01-31 23:39:19,-5.6667,132.75,81.9,75,100,12.33
434,Vardo,NO,2021-01-31 23:44:12,70.3705,31.1107,15.8,86,75,9.22
435,Sevsk,RU,2021-01-31 23:44:12,52.1491,34.4926,14.56,96,9,8.68
436,Sistranda,NO,2021-01-31 23:44:12,63.7256,8.834,30.2,86,20,17.27
437,Lithakia,GR,2021-01-31 23:44:13,37.7167,20.8333,59.0,88,90,12.66
438,Formosa,AR,2021-01-31 23:44:13,-26.1775,-58.1781,82.4,78,75,4.61
439,Bulancak,TR,2021-01-31 23:44:13,40.9372,38.2291,42.8,93,0,3.44
440,Lubben,DE,2021-01-31 23:44:13,51.95,13.9,19.99,85,40,3.44
441,Nogliki,RU,2021-01-31 23:44:13,51.8333,143.1667,-10.93,86,14,10.18
442,Tilichiki,RU,2021-01-31 23:44:13,60.4667,166.1,-2.96,94,100,17.49
443,Grande-Synthe,FR,2021-01-31 23:44:13,51.0154,2.2998,37.99,98,100,3.0
444,Tongling,CN,2021-01-31 23:44:13,30.95,117.7833,48.29,93,100,2.15
445,Salinas,US,2021-01-31 23:44:14,36.6777,-121.6555,62.6,48,1,6.91
446,Brusque,BR,2021-01-31 23:44:14,-27.0981,-48.9175,80.6,74,0,10.36
447,Vegreville,CA,2021-01-31 23:44:14,53.5001,-112.0518,5.0,72,71,3.44
448,Kuytun,RU,2021-01-31 23:44:14,54.3419,101.5036,-35.97,82,0,3.11
449,Haines Junction,CA,2021-01-31 23:44:14,60.7522,-137.5108,3.2,72,87,6.91
450,Batagay,RU,2021-01-31 23:44:14,67.6333,134.6333,-50.69,76,81,0.94
451,Zalantun,CN,2021-01-31 23:44:14,48.0,122.7167,-9.8,88,100,7.16
452,Warrington,GB,2021-01-31 23:44:14,53.3925,-2.5802,36.0,75,90,9.22
453,Saldanha,ZA,2021-01-31 23:44:11,-33.0117,17.9442,65.23,84,83,17.76
454,Rio Grande City,US,2021-01-31 23:44:15,26.3798,-98.8203,79.0,23,0,4.0
455,Morros,BR,2021-01-31 23:44:15,-9.4467,-46.3003,78.1,65,78,2.84
456,Lucapa,AO,2021-01-31 23:44:15,-8.4192,20.7447,67.03,99,100,2.57
457,Mackenzie,CA,2021-01-31 23:44:15,55.2999,-123.1698,17.6,86,90,3.44
458,Phan Thiet,VN,2021-01-31 23:40:45,10.9333,108.1,72.63,78,100,5.95
459,Vao,NC,2021-01-31 23:44:15,-22.6667,167.4833,75.9,74,100,23.42
460,Prado,BR,2021-01-31 23:44:15,-17.3411,-39.2208,76.68,85,95,7.85
461,Santa Rosa,PH,2021-01-31 23:44:15,14.3122,121.1114,75.0,83,40,5.75
462,Lazaro Cardenas,MX,2021-01-31 23:44:15,17.9583,-102.2,80.37,69,1,7.67
463,Rajula,IN,2021-01-31 23:44:16,21.05,71.4333,63.95,29,0,11.05
464,Hualmay,PE,2021-01-31 23:44:16,-11.0964,-77.6139,71.67,75,75,12.1
465,Lyngseidet,NO,2021-01-31 23:44:16,69.5763,20.2189,25.0,93,20,4.61
466,Katsuura,JP,2021-01-31 23:44:16,35.1333,140.3,43.0,52,75,10.36
467,Jamsa,FI,2021-01-31 23:44:16,61.8642,25.19,15.8,86,75,2.3
468,Mugumu,TZ,2021-01-31 23:44:16,-1.85,34.7,57.99,69,97,3.89
469,Slave Lake,CA,2021-01-31 23:44:16,55.2834,-114.769,14.0,67,20,12.66
470,Namatanai,PG,2021-01-31 23:44:17,-3.6667,152.4333,84.51,71,97,9.19
471,Luderitz,NA,2021-01-31 23:43:55,-26.6481,15.1594,65.73,77,1,20.02
472,Peshawar,PK,2021-01-31 23:44:17,34.008,71.5785,50.0,62,40,6.91
473,Celestun,MX,2021-01-31 23:44:17,20.8667,-90.4,73.67,76,0,14.67
474,Sterling,US,2021-01-31 23:39:49,39.0062,-77.4286,30.0,100,90,6.91
475,Scottsbluff,US,2021-01-31 23:44:17,41.8666,-103.6672,50.0,22,1,4.61
476,Nizwa,OM,2021-01-31 23:44:17,22.9333,57.5333,55.76,62,0,1.03
477,Eyl,SO,2021-01-31 23:44:18,7.9803,49.8164,71.78,72,30,14.67
478,Bennington,US,2021-01-31 23:44:18,42.8781,-73.1968,14.0,67,1,2.3
479,Pyaozerskiy,RU,2021-01-31 23:44:18,65.8333,31.1667,9.84,96,100,3.42
480,Yeppoon,AU,2021-01-31 23:44:18,-23.1333,150.7333,82.4,57,20,9.22
481,Teknaf,BD,2021-01-31 23:44:18,20.8624,92.3058,58.19,43,57,7.29
482,Izumo,JP,2021-01-31 23:44:18,35.3667,132.7667,44.6,65,75,1.14
483,Aracuai,BR,2021-01-31 23:44:18,-16.8497,-42.0703,73.76,73,78,4.09
484,Alugan,PH,2021-01-31 23:44:18,12.2188,125.4808,79.97,80,97,15.64
485,Kirovsk,UA,2021-01-31 23:44:18,48.6375,38.6428,31.75,92,92,3.87
486,Honningsvag,NO,2021-01-31 23:44:19,70.9821,25.9704,30.58,93,100,15.79
487,Andrushivka,UA,2021-01-31 23:44:19,50.0229,29.0202,19.45,96,63,4.12
488,Kalamb,IN,2021-01-31 23:44:19,19.05,73.95,66.88,47,1,6.49
489,Nelidovo,RU,2021-01-31 23:44:19,56.2211,32.7774,22.62,96,100,11.86
490,Kaduqli,SD,2021-01-31 23:44:19,11.0167,29.7167,71.56,21,7,10.47
491,Casa Nova,BR,2021-01-31 23:44:19,-9.4167,-41.1333,82.4,65,0,2.3
492,Tyukhtet,RU,2021-01-31 23:44:19,56.5389,89.3011,-13.9,85,67,8.68
493,Sainte-Anne-Des-Monts,CA,2021-01-31 23:44:19,49.124,-66.4924,19.4,86,86,6.91
494,Buala,SB,2021-01-31 23:44:20,-8.145,159.5921,83.77,80,100,17.47
495,Mokhsogollokh,RU,2021-01-31 23:44:20,61.4681,128.9203,-38.36,80,100,6.8
496,Pokrovsk,UA,2021-01-31 23:44:20,48.282,37.1758,32.85,89,98,7.05
497,Dorado,PR,2021-01-31 23:40:28,18.4588,-66.2677,77.0,83,75,14.97
498,Seara,PT,2021-01-31 23:44:20,41.1818,-7.8003,55.0,8,77,14.0
499,Cao Bang,VN,2021-01-31 23:44:20,22.6667,106.25,62.08,88,98,2.04
500,Grand Bank,CA,2021-01-31 23:44:20,47.0999,-55.765,30.74,92,97,16.13
501,Wuwei,CN,2021-01-31 23:44:21,37.9281,102.6414,19.54,69,0,2.75
502,Santa Vitoria,BR,2021-01-31 23:44:21,-18.8386,-50.1214,77.88,70,84,5.86
503,Odweyne,SO,2021-01-31 23:44:21,9.4092,45.064,64.6,30,0,10.74
504,Colchester,GB,2021-01-31 23:40:52,51.8892,0.9042,39.0,99,100,12.86
505,Kankaanpaa,FI,2021-01-31 23:44:21,61.8,22.4167,10.0,92,94,3.44
506,Hirara,JP,2021-01-31 23:44:21,24.8,125.2833,64.4,77,20,6.91
507,Meligalas,GR,2021-01-31 23:44:21,37.2167,21.9667,63.0,94,100,9.22
508,Tucurui,BR,2021-01-31 23:44:21,-3.7661,-49.6725,76.01,90,49,1.83
509,Moa,CU,2021-01-31 23:44:21,20.6569,-74.9403,74.01,82,15,14.63
510,Tessalit,ML,2021-01-31 23:44:22,20.1986,1.0114,62.31,24,34,7.43
511,Olafsvik,IS,2021-01-31 23:44:22,64.8945,-23.7142,30.92,93,100,9.89
512,Roding,DE,2021-01-31 23:44:22,49.1964,12.5186,30.99,93,85,1.99
513,Wanning,CN,2021-01-31 23:44:22,18.8003,110.3967,66.07,91,41,7.29
514,Ngaoundere,CM,2021-01-31 23:44:22,7.3167,13.5833,65.25,27,0,3.04
515,Novyy Urengoy,RU,2021-01-31 23:44:22,66.0833,76.6333,-10.68,90,99,7.9
516,Smidovich,RU,2021-01-31 23:44:22,48.6,133.8167,-9.09,86,100,8.01
517,Garzon,CO,2021-01-31 23:44:22,2.1959,-75.6278,72.75,66,80,3.87
518,Keetmanshoop,NA,2021-01-31 23:44:22,-26.5833,18.1333,69.96,36,0,14.0
519,Gambela,ET,2021-01-31 23:44:22,8.25,34.5833,81.46,35,6,1.61
520,Huaihua,CN,2021-01-31 23:44:23,27.5494,109.9592,45.93,92,95,0.18
521,Ostrovnoy,RU,2021-01-31 23:44:11,68.0531,39.5131,11.08,94,88,4.43
522,Akyab,MM,2021-01-31 23:44:23,20.15,92.9,59.95,44,64,8.81
523,Crotone,IT,2021-01-31 23:44:23,39.0851,17.1178,46.0,100,90,9.22
524,Bend,US,2021-01-31 23:44:23,44.0582,-121.3153,48.2,57,40,8.05
525,Thinadhoo,MV,2021-01-31 23:44:23,0.5333,72.9333,82.2,75,93,9.75
526,Tiarei,PF,2021-01-31 23:44:23,-17.5333,-149.3333,86.0,66,40,11.5
527,Margate,GB,2021-01-31 23:44:23,51.3813,1.3862,41.0,90,100,1.99
528,College,US,2021-01-31 23:40:28,64.8569,-147.8028,-2.2,71,90,1.57
529,Hermon,US,2021-01-31 23:44:24,44.8101,-68.9134,17.01,62,20,1.14
530,Marsabit,KE,2021-01-31 23:44:24,2.3284,37.9899,67.53,38,62,9.26
531,Caravelas,BR,2021-01-31 23:44:24,-17.7125,-39.2481,76.08,85,77,6.26
532,Saint-Ambroise,CA,2021-01-31 23:44:24,48.5501,-71.3324,6.01,78,57,3.44
533,Rundu,NA,2021-01-31 23:44:24,-17.9333,19.7667,66.96,95,100,8.86
534,Clarksburg,US,2021-01-31 23:44:24,39.2807,-80.3445,37.4,93,90,8.05
535,Bairiki,KI,2021-01-31 23:44:24,1.3292,172.9752,82.4,78,20,10.36
536,Dunhua,CN,2021-01-31 23:44:24,43.3725,128.2425,24.37,95,79,11.41
537,Arman,RU,2021-01-31 23:44:25,59.7,150.1667,-17.5,76,82,14.07
538,Rosamorada,MX,2021-01-31 23:44:25,22.1222,-105.2058,80.37,47,14,5.77
539,Iguape,BR,2021-01-31 23:44:25,-24.7081,-47.5553,76.69,84,93,15.03
540,Murgab,TM,2021-01-31 23:44:25,37.4966,61.9714,37.4,81,0,4.61
541,Yaan,NG,2021-01-31 23:44:25,7.3833,8.5667,79.43,17,11,6.93
542,Mareeba,AU,2021-01-31 23:44:25,-17.0,145.4333,88.0,69,83,5.99
543,Inzer,RU,2021-01-31 23:44:25,54.2167,57.5556,20.84,92,40,5.32
544,Andenes,NO,2021-01-31 23:44:25,69.3143,16.1194,30.2,86,40,11.5
